"","X","Y","phase","predictions_gp","predictions_lin","lower_bound_gp","upper_bound_gp","stock","stock_type"
"727",727,0.807471043951829,"train",NA,NA,NA,NA,"PSA","real estate"
"728",728,0.815448339341873,"train",NA,NA,NA,NA,"PSA","real estate"
"729",729,0.802025005752857,"train",NA,NA,NA,NA,"PSA","real estate"
"730",730,0.780854491063895,"train",NA,NA,NA,NA,"PSA","real estate"
"731",731,0.755311804863082,"train",NA,NA,NA,NA,"PSA","real estate"
"732",732,0.808238091585488,"train",NA,NA,NA,NA,"PSA","real estate"
"733",733,0.81130628212012,"train",NA,NA,NA,NA,"PSA","real estate"
"734",734,0.791209634118279,"train",NA,NA,NA,NA,"PSA","real estate"
"735",735,0.777249367185702,"train",NA,NA,NA,NA,"PSA","real estate"
"736",736,0.795965329446959,"train",NA,NA,NA,NA,"PSA","real estate"
"737",737,0.799800567615249,"train",NA,NA,NA,NA,"PSA","real estate"
"738",738,0.793510777019253,"train",NA,NA,NA,NA,"PSA","real estate"
"739",739,0.796425558027154,"train",NA,NA,NA,NA,"PSA","real estate"
"740",740,0.787374395949989,"train",NA,NA,NA,NA,"PSA","real estate"
"741",741,0.801871596226126,"train",NA,NA,NA,NA,"PSA","real estate"
"742",742,0.724016261409834,"train",NA,NA,NA,NA,"PSA","real estate"
"743",743,0.729922528189001,"train",NA,NA,NA,NA,"PSA","real estate"
"744",744,0.781084605353992,"train",NA,NA,NA,NA,"PSA","real estate"
"745",745,0.779397100559945,"train",NA,NA,NA,NA,"PSA","real estate"
"746",746,0.825113139525965,"train",NA,NA,NA,NA,"PSA","real estate"
"747",747,0.784536319705454,"train",NA,NA,NA,NA,"PSA","real estate"
"748",748,0.791286338881645,"train",NA,NA,NA,NA,"PSA","real estate"
"749",749,0.825803482396257,"train",NA,NA,NA,NA,"PSA","real estate"
"750",750,0.829792130091279,"train",NA,NA,NA,NA,"PSA","real estate"
"751",751,0.838536473114981,"train",NA,NA,NA,NA,"PSA","real estate"
"752",752,0.822351768044796,"train",NA,NA,NA,NA,"PSA","real estate"
"753",753,0.769502186085756,"train",NA,NA,NA,NA,"PSA","real estate"
"754",754,0.699777556186239,"train",NA,NA,NA,NA,"PSA","real estate"
"755",755,0.637263174043108,"train",NA,NA,NA,NA,"PSA","real estate"
"756",756,0.667484850809235,"train",NA,NA,NA,NA,"PSA","real estate"
"757",757,0.690112756002148,"train",NA,NA,NA,NA,"PSA","real estate"
"758",758,0.682135460612104,"train",NA,NA,NA,NA,"PSA","real estate"
"759",759,0.672777479481476,"train",NA,NA,NA,NA,"PSA","real estate"
"760",760,0.707831556339649,"train",NA,NA,NA,NA,"PSA","real estate"
"761",761,0.768658433688732,"train",NA,NA,NA,NA,"PSA","real estate"
"762",762,0.773337424254046,"train",NA,NA,NA,NA,"PSA","real estate"
"763",763,0.813607425021094,"train",NA,NA,NA,NA,"PSA","real estate"
"764",764,0.826417120503183,"train",NA,NA,NA,NA,"PSA","real estate"
"765",765,0.82703075861011,"train",NA,NA,NA,NA,"PSA","real estate"
"766",766,0.797882948531104,"train",NA,NA,NA,NA,"PSA","real estate"
"767",767,0.837616015954591,"train",NA,NA,NA,NA,"PSA","real estate"
"768",768,0.829485311037816,"train",NA,NA,NA,NA,"PSA","real estate"
"769",769,0.794584643706374,"train",NA,NA,NA,NA,"PSA","real estate"
"770",770,0.836081920687275,"train",NA,NA,NA,NA,"PSA","real estate"
"771",771,0.845823425634732,"train",NA,NA,NA,NA,"PSA","real estate"
"772",772,0.823118815678454,"train",NA,NA,NA,NA,"PSA","real estate"
"773",773,0.798113062821201,"train",NA,NA,NA,NA,"PSA","real estate"
"774",774,0.802868758149881,"train",NA,NA,NA,NA,"PSA","real estate"
"775",775,0.790212472194523,"train",NA,NA,NA,NA,"PSA","real estate"
"776",776,0.797652834241006,"train",NA,NA,NA,NA,"PSA","real estate"
"777",777,0.79849658663803,"train",NA,NA,NA,NA,"PSA","real estate"
"778",778,0.837769425481322,"train",NA,NA,NA,NA,"PSA","real estate"
"779",779,0.872976911866227,"train",NA,NA,NA,NA,"PSA","real estate"
"780",780,0.902124721945233,"train",NA,NA,NA,NA,"PSA","real estate"
"781",781,0.936795274986577,"train",NA,NA,NA,NA,"PSA","real estate"
"782",782,0.949988494285495,"train",NA,NA,NA,NA,"PSA","real estate"
"783",783,0.947687351384521,"train",NA,NA,NA,NA,"PSA","real estate"
"784",784,0.907877579197668,"train",NA,NA,NA,NA,"PSA","real estate"
"785",785,0.905116207716499,"train",NA,NA,NA,NA,"PSA","real estate"
"786",786,0.915087826954054,"train",NA,NA,NA,NA,"PSA","real estate"
"787",787,0.926440131932193,"train",NA,NA,NA,NA,"PSA","real estate"
"788",788,0.950832246682519,"train",NA,NA,NA,NA,"PSA","real estate"
"789",789,0.986499961647618,"train",NA,NA,NA,NA,"PSA","real estate"
"790",790,0.976528342410064,"train",NA,NA,NA,NA,"PSA","real estate"
"791",791,0.996624990411905,"train",NA,NA,NA,NA,"PSA","real estate"
"792",792,0.994247142747565,"train",NA,NA,NA,NA,"PSA","real estate"
"793",793,1,"train",NA,NA,NA,NA,"PSA","real estate"
"794",794,0.981437447265476,"train",NA,NA,NA,NA,"PSA","real estate"
"795",795,0.980516990105086,"train",NA,NA,NA,NA,"PSA","real estate"
"796",796,0.981284037738744,"train",NA,NA,NA,NA,"PSA","real estate"
"797",797,0.982971542532792,"train",NA,NA,NA,NA,"PSA","real estate"
"798",798,0.969164685126947,"train",NA,NA,NA,NA,"PSA","real estate"
"799",799,0.999156247602976,"train",NA,NA,NA,NA,"PSA","real estate"
"800",800,0.966556723172509,"train",NA,NA,NA,NA,"PSA","real estate"
"801",801,0.930045255810386,"train",NA,NA,NA,NA,"PSA","real estate"
"802",802,0.936104932116285,"train",NA,NA,NA,NA,"PSA","real estate"
"803",803,0.97184935184475,"train",NA,NA,NA,NA,"PSA","real estate"
"804",804,0.901894607655136,"train",NA,NA,NA,NA,"PSA","real estate"
"805",805,0.896601978982895,"train",NA,NA,NA,NA,"PSA","real estate"
"806",806,0.837539311191225,"train",NA,NA,NA,NA,"PSA","real estate"
"807",807,0.851729692413899,"train",NA,NA,NA,NA,"PSA","real estate"
"808",808,0.863618930735599,"train",NA,NA,NA,NA,"PSA","real estate"
"809",809,0.850732530490144,"train",NA,NA,NA,NA,"PSA","real estate"
"810",810,0.784766433995551,"train",NA,NA,NA,NA,"PSA","real estate"
"811",811,0.790902815064816,"train",NA,NA,NA,NA,"PSA","real estate"
"812",812,0.758686814451178,"train",NA,NA,NA,NA,"PSA","real estate"
"813",813,0.818209710823042,"train",NA,NA,NA,NA,"PSA","real estate"
"814",814,0.823425634731917,"train",NA,NA,NA,NA,"PSA","real estate"
"815",815,0.855871749635653,"train",NA,NA,NA,NA,"PSA","real estate"
"816",816,0.87566157858403,"train",NA,NA,NA,NA,"PSA","real estate"
"817",817,0.900590626677917,"train",NA,NA,NA,NA,"PSA","real estate"
"818",818,0.91186622689269,"train",NA,NA,NA,NA,"PSA","real estate"
"819",819,0.913093503106543,"train",NA,NA,NA,NA,"PSA","real estate"
"820",820,0.869678607041497,"train",NA,NA,NA,NA,"PSA","real estate"
"821",821,0.911175884022398,"train",NA,NA,NA,NA,"PSA","real estate"
"822",822,0.889698550279972,"train",NA,NA,NA,NA,"PSA","real estate"
"823",823,0.913323617396641,"train",NA,NA,NA,NA,"PSA","real estate"
"824",824,0.861701311651454,"train",NA,NA,NA,NA,"PSA","real estate"
"825",825,0.827797806243768,"train",NA,NA,NA,NA,"PSA","real estate"
"826",826,0.796962491370714,"train",NA,NA,NA,NA,"PSA","real estate"
"827",827,0.816752320319092,"train",NA,NA,NA,NA,"PSA","real estate"
"828",828,0.812840377387436,"train",NA,NA,NA,NA,"PSA","real estate"
"829",829,0.832169977755619,"train",NA,NA,NA,NA,"PSA","real estate"
"830",830,0.824115977602209,"train",NA,NA,NA,NA,"PSA","real estate"
"831",831,0.830252358671474,"train",NA,NA,NA,NA,"PSA","real estate"
"832",832,0.838613177878346,"train",NA,NA,NA,NA,"PSA","real estate"
"833",833,0.826954053846744,"train",NA,NA,NA,NA,"PSA","real estate"
"834",834,0.850579120963412,"train",NA,NA,NA,NA,"PSA","real estate"
"835",835,0.859706987803943,"train",NA,NA,NA,NA,"PSA","real estate"
"836",836,0.877195673851346,"train",NA,NA,NA,NA,"PSA","real estate"
"837",837,0.855334816292092,"train",NA,NA,NA,NA,"PSA","real estate"
"838",838,0.842141596993173,"train",NA,NA,NA,NA,"PSA","real estate"
"839",839,0.813837539311191,"train",NA,NA,NA,NA,"PSA","real estate"
"840",840,0.763442509779858,"train",NA,NA,NA,NA,"PSA","real estate"
"841",841,0.73559868067807,"train",NA,NA,NA,NA,"PSA","real estate"
"842",842,0.724476489990028,"train",NA,NA,NA,NA,"PSA","real estate"
"843",843,0.707371327759454,"train",NA,NA,NA,NA,"PSA","real estate"
"844",844,0.748101557106696,"train",NA,NA,NA,NA,"PSA","real estate"
"845",845,0.755004985809619,"train",NA,NA,NA,NA,"PSA","real estate"
"846",846,0.732070261563243,"train",NA,NA,NA,NA,"PSA","real estate"
"847",847,0.729078775791977,"train",NA,NA,NA,NA,"PSA","real estate"
"848",848,0.730382756769196,"train",NA,NA,NA,NA,"PSA","real estate"
"849",849,0.722788985195981,"train",NA,NA,NA,NA,"PSA","real estate"
"850",850,0.729462299608806,"train",NA,NA,NA,NA,"PSA","real estate"
"851",851,0.731916852036511,"train",NA,NA,NA,NA,"PSA","real estate"
"852",852,0.800107386668712,"train",NA,NA,NA,NA,"PSA","real estate"
"853",853,0.822581882334893,"train",NA,NA,NA,NA,"PSA","real estate"
"854",854,0.829255196747718,"train",NA,NA,NA,NA,"PSA","real estate"
"855",855,0.841374549359515,"train",NA,NA,NA,NA,"PSA","real estate"
"856",856,0.827951215770499,"train",NA,NA,NA,NA,"PSA","real estate"
"857",857,0.873207026156325,"train",NA,NA,NA,NA,"PSA","real estate"
"858",858,0.86085755925443,"train",NA,NA,NA,NA,"PSA","real estate"
"859",859,0.827490987190305,"train",NA,NA,NA,NA,"PSA","real estate"
"860",860,0.854797882948531,"train",NA,NA,NA,NA,"PSA","real estate"
"861",861,0.848814911405998,"train",NA,NA,NA,NA,"PSA","real estate"
"862",862,0.842985349390197,"train",NA,NA,NA,NA,"PSA","real estate"
"863",863,0.847971159008974,"train",NA,NA,NA,NA,"PSA","real estate"
"864",864,0.829715425327913,"train",NA,NA,NA,NA,"PSA","real estate"
"865",865,0.810922758303291,"train",NA,NA,NA,NA,"PSA","real estate"
"866",866,0.808084682058756,"train",NA,NA,NA,NA,"PSA","real estate"
"867",867,0.814911405998312,"train",NA,NA,NA,NA,"PSA","real estate"
"868",868,0.813223901204265,"train",NA,NA,NA,NA,"PSA","real estate"
"869",869,0.811152872593388,"train",NA,NA,NA,NA,"PSA","real estate"
"870",870,0.827184168136841,"train",NA,NA,NA,NA,"PSA","real estate"
"871",871,0.813530720257728,"train",NA,NA,NA,NA,"PSA","real estate"
"872",872,0.80179489146276,"train",NA,NA,NA,NA,"PSA","real estate"
"873",873,0.784536319705454,"train",NA,NA,NA,NA,"PSA","real estate"
"874",874,0.711206565927744,"train",NA,NA,NA,NA,"PSA","real estate"
"875",875,0.713507708828718,"train",NA,NA,NA,NA,"PSA","real estate"
"876",876,0.713891232645547,"train",NA,NA,NA,NA,"PSA","real estate"
"877",877,0.678453631970545,"train",NA,NA,NA,NA,"PSA","real estate"
"878",878,0.671550203267623,"train",NA,NA,NA,NA,"PSA","real estate"
"879",879,0.64930582189154,"train",NA,NA,NA,NA,"PSA","real estate"
"880",880,0.666257574595382,"train",NA,NA,NA,NA,"PSA","real estate"
"881",881,0.64892229807471,"train",NA,NA,NA,NA,"PSA","real estate"
"882",882,0.659200736365728,"train",NA,NA,NA,NA,"PSA","real estate"
"883",883,0.662499041190458,"train",NA,NA,NA,NA,"PSA","real estate"
"884",884,0.651453555265782,"train",NA,NA,NA,NA,"PSA","real estate"
"885",885,0.646391040883639,"train",NA,NA,NA,NA,"PSA","real estate"
"886",886,0.638106926440132,"train",NA,NA,NA,NA,"PSA","real estate"
"887",887,0.626217688118432,"train",NA,NA,NA,NA,"PSA","real estate"
"888",888,0.628979059599601,"train",NA,NA,NA,NA,"PSA","real estate"
"889",889,0.620081307049168,"train",NA,NA,NA,NA,"PSA","real estate"
"890",890,0.599294316177035,"train",NA,NA,NA,NA,"PSA","real estate"
"891",891,0.620388126102631,"train",NA,NA,NA,NA,"PSA","real estate"
"892",892,0.618317097491754,"train",NA,NA,NA,NA,"PSA","real estate"
"893",893,0.598527268543377,"train",NA,NA,NA,NA,"PSA","real estate"
"894",894,0.612410830712587,"train",NA,NA,NA,NA,"PSA","real estate"
"895",895,0.599064201886937,"train",NA,NA,NA,NA,"PSA","real estate"
"896",896,0.612410830712587,"train",NA,NA,NA,NA,"PSA","real estate"
"897",897,0.597299992329524,"train",NA,NA,NA,NA,"PSA","real estate"
"898",898,0.598603973306742,"train",NA,NA,NA,NA,"PSA","real estate"
"899",899,0.615248906957122,"train",NA,NA,NA,NA,"PSA","real estate"
"900",900,0.620464830865997,"train",NA,NA,NA,NA,"PSA","real estate"
"901",901,0.601902278131472,"train",NA,NA,NA,NA,"PSA","real estate"
"902",902,0.613868221216538,"train",NA,NA,NA,NA,"PSA","real estate"
"903",903,0.591393725550357,"train",NA,NA,NA,NA,"PSA","real estate"
"904",904,0.557490220142671,"train",NA,NA,NA,NA,"PSA","real estate"
"905",905,0.560711820204035,"train",NA,NA,NA,NA,"PSA","real estate"
"906",906,0.528112295773568,"train",NA,NA,NA,NA,"PSA","real estate"
"907",907,0.530796962491371,"train",NA,NA,NA,NA,"PSA","real estate"
"908",908,0.528495819590397,"train",NA,NA,NA,NA,"PSA","real estate"
"909",909,0.52972309580425,"train",NA,NA,NA,NA,"PSA","real estate"
"910",910,0.538237324537854,"train",NA,NA,NA,NA,"PSA","real estate"
"911",911,0.544143591317021,"train",NA,NA,NA,NA,"PSA","real estate"
"912",912,0.549436219989261,"train",NA,NA,NA,NA,"PSA","real estate"
"913",913,0.58218915394646,"train",NA,NA,NA,NA,"PSA","real estate"
"914",914,0.584643706374166,"train",NA,NA,NA,NA,"PSA","real estate"
"915",915,0.598680678070108,"train",NA,NA,NA,NA,"PSA","real estate"
"916",916,0.590933496970162,"train",NA,NA,NA,NA,"PSA","real estate"
"917",917,0.61310117358288,"train",NA,NA,NA,NA,"PSA","real estate"
"918",918,0.606657973460152,"train",NA,NA,NA,NA,"PSA","real estate"
"919",919,0.592467592237478,"train",NA,NA,NA,NA,"PSA","real estate"
"920",920,0.541995857942778,"train",NA,NA,NA,NA,"PSA","real estate"
"921",921,0.512081000230114,"train",NA,NA,NA,NA,"PSA","real estate"
"922",922,0.483163304441206,"train",NA,NA,NA,NA,"PSA","real estate"
"923",923,0.50118892383217,"train",NA,NA,NA,NA,"PSA","real estate"
"924",924,0.5074020096648,"train",NA,NA,NA,NA,"PSA","real estate"
"925",925,0.503873590549973,"train",NA,NA,NA,NA,"PSA","real estate"
"926",926,0.489529799800568,"train",NA,NA,NA,NA,"PSA","real estate"
"927",927,0.512924752627138,"train",NA,NA,NA,NA,"PSA","real estate"
"928",928,0.524123648078546,"train",NA,NA,NA,NA,"PSA","real estate"
"929",929,0.523893533788448,"train",NA,NA,NA,NA,"PSA","real estate"
"930",930,0.530873667254737,"train",NA,NA,NA,NA,"PSA","real estate"
"931",931,0.536396410217075,"train",NA,NA,NA,NA,"PSA","real estate"
"932",932,0.531487305361663,"train",NA,NA,NA,NA,"PSA","real estate"
"933",933,0.523279895681522,"train",NA,NA,NA,NA,"PSA","real estate"
"934",934,0.49973153332822,"train",NA,NA,NA,NA,"PSA","real estate"
"935",935,0.503183247679681,"train",NA,NA,NA,NA,"PSA","real estate"
"936",936,0.509703152565774,"train",NA,NA,NA,NA,"PSA","real estate"
"937",937,0.516836695558794,"train",NA,NA,NA,NA,"PSA","real estate"
"938",938,0.432231341566311,"train",NA,NA,NA,NA,"PSA","real estate"
"939",939,0.474418961417504,"train",NA,NA,NA,NA,"PSA","real estate"
"940",940,0.52021170514689,"train",NA,NA,NA,NA,"PSA","real estate"
"941",941,0.458847894454246,"train",NA,NA,NA,NA,"PSA","real estate"
"942",942,0.455319475339419,"train",NA,NA,NA,NA,"PSA","real estate"
"943",943,0.443813760834548,"train",NA,NA,NA,NA,"PSA","real estate"
"944",944,0.456700161080003,"train",NA,NA,NA,NA,"PSA","real estate"
"945",945,0.504947457237094,"train",NA,NA,NA,NA,"PSA","real estate"
"946",946,0.540615172202194,"train",NA,NA,NA,NA,"PSA","real estate"
"947",947,0.548899286645701,"train",NA,NA,NA,NA,"PSA","real estate"
"948",948,0.528035591010202,"train",NA,NA,NA,NA,"PSA","real estate"
"949",949,0.523740124261717,"train",NA,NA,NA,NA,"PSA","real estate"
"950",950,0.541152105545754,"train",NA,NA,NA,NA,"PSA","real estate"
"951",951,0.507938943008361,"train",NA,NA,NA,NA,"PSA","real estate"
"952",952,0.477947380532331,"train",NA,NA,NA,NA,"PSA","real estate"
"953",953,0.450333665720641,"train",NA,NA,NA,NA,"PSA","real estate"
"954",954,0.44542456086523,"train",NA,NA,NA,NA,"PSA","real estate"
"955",955,0.429776789138606,"train",NA,NA,NA,NA,"PSA","real estate"
"956",956,0.454092199125566,"train",NA,NA,NA,NA,"PSA","real estate"
"957",957,0.451484237171128,"train",NA,NA,NA,NA,"PSA","real estate"
"958",958,0.458924599217611,"train",NA,NA,NA,NA,"PSA","real estate"
"959",959,0.487765590243154,"train",NA,NA,NA,NA,"PSA","real estate"
"960",960,0.488686047403544,"train",NA,NA,NA,NA,"PSA","real estate"
"961",961,0.486308199739204,"train",NA,NA,NA,NA,"PSA","real estate"
"962",962,0.475262713814528,"train",NA,NA,NA,NA,"PSA","real estate"
"963",963,0.487688885479788,"train",NA,NA,NA,NA,"PSA","real estate"
"964",964,0.510470200199432,"train",NA,NA,NA,NA,"PSA","real estate"
"965",965,0.527805476720104,"train",NA,NA,NA,NA,"PSA","real estate"
"966",966,0.576129477640561,"train",NA,NA,NA,NA,"PSA","real estate"
"967",967,0.576513001457391,"train",NA,NA,NA,NA,"PSA","real estate"
"968",968,0.56170898212779,"train",NA,NA,NA,NA,"PSA","real estate"
"969",969,0.550510086676383,"train",NA,NA,NA,NA,"PSA","real estate"
"970",970,0.555956124875355,"train",NA,NA,NA,NA,"PSA","real estate"
"971",971,0.531564010125029,"train",NA,NA,NA,NA,"PSA","real estate"
"972",972,0.539924829331902,"train",NA,NA,NA,NA,"PSA","real estate"
"973",973,0.558640791593158,"train",NA,NA,NA,NA,"PSA","real estate"
"974",974,0.57122037278515,"train",NA,NA,NA,NA,"PSA","real estate"
"975",975,0.551814067653601,"train",NA,NA,NA,NA,"PSA","real estate"
"976",976,0.531027076781468,"train",NA,NA,NA,NA,"PSA","real estate"
"977",977,0.547365191378385,"train",NA,NA,NA,NA,"PSA","real estate"
"978",978,0.558564086829792,"train",NA,NA,NA,NA,"PSA","real estate"
"979",979,0.569456163227736,"train",NA,NA,NA,NA,"PSA","real estate"
"980",980,0.555189077241697,"train",NA,NA,NA,NA,"PSA","real estate"
"981",981,0.571450487075247,"train",NA,NA,NA,NA,"PSA","real estate"
"982",982,0.595228963718647,"train",NA,NA,NA,NA,"PSA","real estate"
"983",983,0.595382373245379,"train",NA,NA,NA,NA,"PSA","real estate"
"984",984,0.607961954437371,"train",NA,NA,NA,NA,"PSA","real estate"
"985",985,0.626371097645164,"train",NA,NA,NA,NA,"PSA","real estate"
"986",986,0.632430773951062,"train",NA,NA,NA,NA,"PSA","real estate"
"987",987,0.620464830865997,"train",NA,NA,NA,NA,"PSA","real estate"
"988",988,0.609035821124492,"train",NA,NA,NA,NA,"PSA","real estate"
"989",989,0.566541382219836,"train",NA,NA,NA,NA,"PSA","real estate"
"990",990,0.547672010431848,"train",NA,NA,NA,NA,"PSA","real estate"
"991",991,0.523279895681522,"train",NA,NA,NA,NA,"PSA","real estate"
"992",992,0.550663496203114,"train",NA,NA,NA,NA,"PSA","real estate"
"993",993,0.534632200659661,"train",NA,NA,NA,NA,"PSA","real estate"
"994",994,0.532561172048784,"train",NA,NA,NA,NA,"PSA","real estate"
"995",995,0.552811229577357,"train",NA,NA,NA,NA,"PSA","real estate"
"996",996,0.57029991562476,"train",NA,NA,NA,NA,"PSA","real estate"
"997",997,0.586714734985043,"train",NA,NA,NA,NA,"PSA","real estate"
"998",998,0.560021477333742,"train",NA,NA,NA,NA,"PSA","real estate"
"999",999,0.554958962951599,"train",NA,NA,NA,NA,"PSA","real estate"
"1000",1000,0.542072562706144,"train",NA,NA,NA,NA,"PSA","real estate"
"1001",1001,0.529953210094347,"test",0.554550819806507,0.779545231327696,0.109491017430565,0.999610622182449,"PSA","real estate"
"1002",1002,0.530029914857713,"test",0.559948731075599,0.779350082545639,0.111419572343556,1.00847788980764,"PSA","real estate"
"1003",1003,0.51691340032216,"test",0.552491962682554,0.779102906348251,0.108434241426069,0.996549683939039,"PSA","real estate"
"1004",1004,0.530183324384444,"test",0.558110496228601,0.778909061921365,0.112676644120476,1.00354434833673,"PSA","real estate"
"1005",1005,0.541765743652681,"test",0.55675463400585,0.778761594806957,0.115710399085953,0.997798868925747,"PSA","real estate"
"1006",1006,0.535322543529953,"test",0.556303508945708,0.7785886258446,0.109435191960051,1.00317182593137,"PSA","real estate"
"1007",1007,0.541382219835852,"test",0.554216038278618,0.77843993355237,0.109619075027334,0.998813001529901,"PSA","real estate"
"1008",1008,0.566081153639641,"test",0.558000644211764,0.778389375574997,0.106066141617504,1.00993514680602,"PSA","real estate"
"1009",1009,0.556646467745647,"test",0.551158037006659,0.778301198312736,0.100436398800262,1.00187967521306,"PSA","real estate"
"1010",1010,0.566771496509933,"test",0.55427625511432,0.778253034212911,0.108866799321018,0.999685710907621,"PSA","real estate"
"1011",1011,0.56884252512081,"test",0.544057214763388,0.778212840340729,0.0952169475280708,0.992897481998705,"PSA","real estate"
"1012",1012,0.544603819897216,"test",0.55527899412379,0.77807659082673,0.109620360090672,1.00093762815691,"PSA","real estate"
"1013",1013,0.5459845056378,"test",0.544518792798913,0.77794587543229,0.101013942222646,0.988023643375181,"PSA","real estate"
"1014",1014,0.573291401396027,"test",0.546639785494416,0.777922943289717,0.0985339470401393,0.994745623948693,"PSA","real estate"
"1015",1015,0.612564240239319,"test",0.551219461407586,0.778054473636014,0.109685129586413,0.992753793228759,"PSA","real estate"
"1016",1016,0.627675078622382,"test",0.560664397713972,0.778244656937225,0.114806141963047,1.0065226534649,"PSA","real estate"
"1017",1017,0.616246068880878,"test",0.556252463649487,0.778388849289955,0.113189197536858,0.999315729762115,"PSA","real estate"
"1018",1018,0.622612564240239,"test",0.555788365719756,0.778557177822189,0.109853310919011,1.0017234205205,"PSA","real estate"
"1019",1019,0.632891002531257,"test",0.565170511450214,0.778764892414534,0.110065735500986,1.02027528739944,"PSA","real estate"
"1020",1020,0.630052926286722,"test",0.571770439622204,0.778960382434728,0.12687215888523,1.01666872035918,"PSA","real estate"
"1021",1021,0.625604050011506,"test",0.578365692501161,0.779137391497749,0.126486534515376,1.03024485048695,"PSA","real estate"
"1022",1022,0.639947840760911,"test",0.577412942062287,0.779369553909664,0.125786537733282,1.02903934639129,"PSA","real estate"
"1023",1023,0.621845516606581,"test",0.578189875958369,0.77952976096199,0.130694156055265,1.02568559586147,"PSA","real estate"
"1024",1024,0.619084145125412,"test",0.575982077574833,0.77967825485121,0.121791818231189,1.03017233691848,"PSA","real estate"
"1025",1025,0.629132469126333,"test",0.579352849504293,0.779865076496633,0.134358700506093,1.02434699850249,"PSA","real estate"
"1026",1026,0.629822811996625,"test",0.58272598525605,0.780053574883792,0.132071023107971,1.03338094740413,"PSA","real estate"
"1027",1027,0.597683516146353,"test",0.583925994458812,0.780115876915551,0.128514927211747,1.03933706170588,"PSA","real estate"
"1028",1028,0.586331211168214,"test",0.586377361445138,0.780133418656378,0.129666316157707,1.04308840673257,"PSA","real estate"
"1029",1029,0.568919229884176,"test",0.582102245627802,0.780082840761568,0.127776885894339,1.03642760536126,"PSA","real estate"
"1030",1030,0.547365191378385,"test",0.582586411905724,0.779948355715644,0.123883441372504,1.04128938243894,"PSA","real estate"
"1031",1031,0.563396486921838,"test",0.583096840725759,0.779876151216206,0.127607454889854,1.03858622656166,"PSA","real estate"
"1032",1032,0.592390887474112,"test",0.577545540141094,0.779916200921213,0.12895048109993,1.02614059918226,"PSA","real estate"
"1033",1033,0.572524353762369,"test",0.585369553921994,0.779878816282366,0.131325404227902,1.03941370361609,"PSA","real estate"
"1034",1034,0.587481782618701,"test",0.573925782949486,0.779899050329088,0.120486496712219,1.02736506918675,"PSA","real estate"
"1035",1035,0.596302830405768,"test",0.578869201237155,0.77995293762576,0.131002704568481,1.02673569790583,"PSA","real estate"
"1036",1036,0.60121193526118,"test",0.584294711292497,0.780025228488965,0.128425633188125,1.04016378939687,"PSA","real estate"
"1037",1037,0.612640945002685,"test",0.583770430198988,0.780140992655608,0.131674442110449,1.03586641828753,"PSA","real estate"
"1038",1038,0.613791516453172,"test",0.578906621936392,0.780260433513059,0.124065887971983,1.0337473559008,"PSA","real estate"
"1039",1039,0.590703382680065,"test",0.587180937730741,0.780290220070467,0.134330016782585,1.0400318586789,"PSA","real estate"
"1040",1040,0.575362430006903,"test",0.58494557269954,0.780260537550412,0.124656104909773,1.04523504048931,"PSA","real estate"
"1041",1041,0.584950525427629,"test",0.577358167675663,0.780267432378925,0.118744017607766,1.03597231774356,"PSA","real estate"
"1042",1042,0.567998772723786,"test",0.574025638869682,0.78020886672231,0.112876390189378,1.03517488754999,"PSA","real estate"
"1043",1043,0.563780010738667,"test",0.581355041914622,0.780133955705421,0.128795213262815,1.03391487056643,"PSA","real estate"
"1044",1044,0.560021477333742,"test",0.572496576932534,0.780044533671541,0.119992824299049,1.02500032956602,"PSA","real estate"
"1045",1045,0.563089667868375,"test",0.573054152714596,0.779966794679631,0.119066794832667,1.02704151059653,"PSA","real estate"
"1046",1046,0.570760144204955,"test",0.568114581415892,0.779918288609988,0.112573049866224,1.02365611296556,"PSA","real estate"
"1047",1047,0.585947687351384,"test",0.570469981917004,0.779927608886236,0.116147686957637,1.02479227687637,"PSA","real estate"
"1048",1048,0.588632354069188,"test",0.568631447911213,0.779946786852662,0.115841919908348,1.02142097591408,"PSA","real estate"
"1049",1049,0.595996011352305,"test",0.568531156044055,0.779993622445389,0.108137560775946,1.02892475131216,"PSA","real estate"
"1050",1050,0.613177878346245,"test",0.568673040355649,0.780105400332551,0.119295892224879,1.01805018848642,"PSA","real estate"
"1051",1051,0.617243230804633,"test",0.57349358840666,0.780231922800122,0.118834892893177,1.02815228392014,"PSA","real estate"
"1052",1052,0.601365344787911,"test",0.572013244173819,0.780297297404165,0.119419320550485,1.02460716779715,"PSA","real estate"
"1053",1053,0.614175040270001,"test",0.573594993823365,0.780410760548554,0.124586126688667,1.02260386095806,"PSA","real estate"
"1054",1054,0.654214926746951,"test",0.581544024197084,0.780675447764549,0.123901628910713,1.03918641948346,"PSA","real estate"
"1055",1055,0.654138221983585,"test",0.581053623517124,0.780938613626323,0.122665615534809,1.03944163149944,"PSA","real estate"
"1056",1056,0.645010355143054,"test",0.585740060331965,0.781165980234495,0.132986920224673,1.03849320043926,"PSA","real estate"
"1057",1057,0.640484774104472,"test",0.586117034362407,0.781375116728691,0.123321926738213,1.0489121419866,"PSA","real estate"
"1058",1058,0.632584183477794,"test",0.590594217920291,0.781553341031879,0.136547752631771,1.04464068320881,"PSA","real estate"
