"","X","Y","phase","predictions_gp","predictions_lin","lower_bound_gp","upper_bound_gp","stock","stock_type"
"695",695,0.079599870486188,"train",NA,NA,NA,NA,"NVDA","information tech"
"696",696,0.0783217736575723,"train",NA,NA,NA,NA,"NVDA","information tech"
"697",697,0.0778531381537465,"train",NA,NA,NA,NA,"NVDA","information tech"
"698",698,0.0752969444965151,"train",NA,NA,NA,NA,"NVDA","information tech"
"699",699,0.0778531381537465,"train",NA,NA,NA,NA,"NVDA","information tech"
"700",700,0.0778531381537465,"train",NA,NA,NA,NA,"NVDA","information tech"
"701",701,0.0805371414938396,"train",NA,NA,NA,NA,"NVDA","information tech"
"702",702,0.0809205705424243,"train",NA,NA,NA,NA,"NVDA","information tech"
"703",703,0.0820708576881785,"train",NA,NA,NA,NA,"NVDA","information tech"
"704",704,0.0800685059900138,"train",NA,NA,NA,NA,"NVDA","information tech"
"705",705,0.0811335866805269,"train",NA,NA,NA,NA,"NVDA","information tech"
"706",706,0.0809631737700448,"train",NA,NA,NA,NA,"NVDA","information tech"
"707",707,0.0820708576881785,"train",NA,NA,NA,NA,"NVDA","information tech"
"708",708,0.0834767641996558,"train",NA,NA,NA,NA,"NVDA","information tech"
"709",709,0.0878648966445698,"train",NA,NA,NA,NA,"NVDA","information tech"
"710",710,0.0867998159540567,"train",NA,NA,NA,NA,"NVDA","information tech"
"711",711,0.086501593360713,"train",NA,NA,NA,NA,"NVDA","information tech"
"712",712,0.0921252194066223,"train",NA,NA,NA,NA,"NVDA","information tech"
"713",713,0.0893986128389087,"train",NA,NA,NA,NA,"NVDA","information tech"
"714",714,0.0913157580818323,"train",NA,NA,NA,NA,"NVDA","information tech"
"715",715,0.0876944837340877,"train",NA,NA,NA,NA,"NVDA","information tech"
"716",716,0.0888447708798419,"train",NA,NA,NA,NA,"NVDA","information tech"
"717",717,0.0867572127264362,"train",NA,NA,NA,NA,"NVDA","information tech"
"718",718,0.0870980385474004,"train",NA,NA,NA,NA,"NVDA","information tech"
"719",719,0.0888021676522213,"train",NA,NA,NA,NA,"NVDA","information tech"
"720",720,0.0896542322046318,"train",NA,NA,NA,NA,"NVDA","information tech"
"721",721,0.0875240708236056,"train",NA,NA,NA,NA,"NVDA","information tech"
"722",722,0.0852660997597178,"train",NA,NA,NA,NA,"NVDA","information tech"
"723",723,0.0884826434450674,"train",NA,NA,NA,NA,"NVDA","information tech"
"724",724,0.0886317547417392,"train",NA,NA,NA,NA,"NVDA","information tech"
"725",725,0.0891642950869958,"train",NA,NA,NA,NA,"NVDA","information tech"
"726",726,0.0896542322046318,"train",NA,NA,NA,NA,"NVDA","information tech"
"727",727,0.0895264225217703,"train",NA,NA,NA,NA,"NVDA","information tech"
"728",728,0.0918269968132786,"train",NA,NA,NA,NA,"NVDA","information tech"
"729",729,0.0905915032122834,"train",NA,NA,NA,NA,"NVDA","information tech"
"730",730,0.0887595644246008,"train",NA,NA,NA,NA,"NVDA","information tech"
"731",731,0.0862459739949899,"train",NA,NA,NA,NA,"NVDA","information tech"
"732",732,0.0884613418312572,"train",NA,NA,NA,NA,"NVDA","information tech"
"733",733,0.0826673028748658,"train",NA,NA,NA,NA,"NVDA","information tech"
"734",734,0.0773418994223003,"train",NA,NA,NA,NA,"NVDA","information tech"
"735",735,0.0745726896269661,"train",NA,NA,NA,NA,"NVDA","information tech"
"736",736,0.0747857057650688,"train",NA,NA,NA,NA,"NVDA","information tech"
"737",737,0.076915867146095,"train",NA,NA,NA,NA,"NVDA","information tech"
"738",738,0.0729963702050067,"train",NA,NA,NA,NA,"NVDA","information tech"
"739",739,0.0704827797753958,"train",NA,NA,NA,NA,"NVDA","information tech"
"740",740,0.063836676266594,"train",NA,NA,NA,NA,"NVDA","information tech"
"741",741,0.0647739472742455,"train",NA,NA,NA,NA,"NVDA","information tech"
"742",742,0.0654129956885534,"train",NA,NA,NA,NA,"NVDA","information tech"
"743",743,0.0667762989724102,"train",NA,NA,NA,NA,"NVDA","information tech"
"744",744,0.0695455087677442,"train",NA,NA,NA,NA,"NVDA","information tech"
"745",745,0.0694176990848827,"train",NA,NA,NA,NA,"NVDA","information tech"
"746",746,0.0706105894582574,"train",NA,NA,NA,NA,"NVDA","information tech"
"747",747,0.0691620797191595,"train",NA,NA,NA,NA,"NVDA","information tech"
"748",748,0.0678413796629233,"train",NA,NA,NA,NA,"NVDA","information tech"
"749",749,0.0731241798878683,"train",NA,NA,NA,NA,"NVDA","information tech"
"750",750,0.0731667831154888,"train",NA,NA,NA,NA,"NVDA","information tech"
"751",751,0.0678839828905438,"train",NA,NA,NA,NA,"NVDA","information tech"
"752",752,0.0684804280772311,"train",NA,NA,NA,NA,"NVDA","information tech"
"753",753,0.0685230313048517,"train",NA,NA,NA,NA,"NVDA","information tech"
"754",754,0.0609396567883983,"train",NA,NA,NA,NA,"NVDA","information tech"
"755",755,0.0557846662463148,"train",NA,NA,NA,NA,"NVDA","information tech"
"756",756,0.056934953392069,"train",NA,NA,NA,NA,"NVDA","information tech"
"757",757,0.0566793340263458,"train",NA,NA,NA,NA,"NVDA","information tech"
"758",758,0.056125492067279,"train",NA,NA,NA,NA,"NVDA","information tech"
"759",759,0.0579574308549616,"train",NA,NA,NA,NA,"NVDA","information tech"
"760",760,0.0633254375351477,"train",NA,NA,NA,NA,"NVDA","information tech"
"761",761,0.0661798537857228,"train",NA,NA,NA,NA,"NVDA","information tech"
"762",762,0.0763194219594076,"train",NA,NA,NA,NA,"NVDA","information tech"
"763",763,0.0780235510642286,"train",NA,NA,NA,NA,"NVDA","information tech"
"764",764,0.0826246996472453,"train",NA,NA,NA,NA,"NVDA","information tech"
"765",765,0.0829655254682095,"train",NA,NA,NA,NA,"NVDA","information tech"
"766",766,0.083902796475861,"train",NA,NA,NA,NA,"NVDA","information tech"
"767",767,0.0842010190692047,"train",NA,NA,NA,NA,"NVDA","information tech"
"768",768,0.0833063512891737,"train",NA,NA,NA,NA,"NVDA","information tech"
"769",769,0.0819430480053169,"train",NA,NA,NA,NA,"NVDA","information tech"
"770",770,0.0878648966445698,"train",NA,NA,NA,NA,"NVDA","information tech"
"771",771,0.0886743579693598,"train",NA,NA,NA,NA,"NVDA","information tech"
"772",772,0.0874388643683646,"train",NA,NA,NA,NA,"NVDA","information tech"
"773",773,0.0870128320921593,"train",NA,NA,NA,NA,"NVDA","information tech"
"774",774,0.0861181643121283,"train",NA,NA,NA,NA,"NVDA","information tech"
"775",775,0.0836045738825174,"train",NA,NA,NA,NA,"NVDA","information tech"
"776",776,0.0835193674272763,"train",NA,NA,NA,NA,"NVDA","information tech"
"777",777,0.0833063512891737,"train",NA,NA,NA,NA,"NVDA","information tech"
"778",778,0.085606925580682,"train",NA,NA,NA,NA,"NVDA","information tech"
"779",779,0.0859477514016462,"train",NA,NA,NA,NA,"NVDA","information tech"
"780",780,0.0852660997597178,"train",NA,NA,NA,NA,"NVDA","information tech"
"781",781,0.0893560096112882,"train",NA,NA,NA,NA,"NVDA","information tech"
"782",782,0.0881631192379135,"train",NA,NA,NA,NA,"NVDA","information tech"
"783",783,0.0923808387723454,"train",NA,NA,NA,NA,"NVDA","information tech"
"784",784,0.0928068710485506,"train",NA,NA,NA,NA,"NVDA","information tech"
"785",785,0.0925512516828275,"train",NA,NA,NA,NA,"NVDA","information tech"
"786",786,0.0950222388848179,"train",NA,NA,NA,NA,"NVDA","information tech"
"787",787,0.0952352550229205,"train",NA,NA,NA,NA,"NVDA","information tech"
"788",788,0.0967263679896389,"train",NA,NA,NA,NA,"NVDA","information tech"
"789",789,0.0991121487363883,"train",NA,NA,NA,NA,"NVDA","information tech"
"790",790,0.100688468158348,"train",NA,NA,NA,NA,"NVDA","information tech"
"791",791,0.100134626199281,"train",NA,NA,NA,NA,"NVDA","information tech"
"792",792,0.102349994035548,"train",NA,NA,NA,NA,"NVDA","information tech"
"793",793,0.10085888106883,"train",NA,NA,NA,NA,"NVDA","information tech"
"794",794,0.100645864930727,"train",NA,NA,NA,NA,"NVDA","information tech"
"795",795,0.10085888106883,"train",NA,NA,NA,NA,"NVDA","information tech"
"796",796,0.0992825616468704,"train",NA,NA,NA,NA,"NVDA","information tech"
"797",797,0.100262435882142,"train",NA,NA,NA,NA,"NVDA","information tech"
"798",798,0.101199706889794,"train",NA,NA,NA,NA,"NVDA","information tech"
"799",799,0.101029293979312,"train",NA,NA,NA,NA,"NVDA","information tech"
"800",800,0.104863584465159,"train",NA,NA,NA,NA,"NVDA","information tech"
"801",801,0.105289616741364,"train",NA,NA,NA,NA,"NVDA","information tech"
"802",802,0.10652511034236,"train",NA,NA,NA,NA,"NVDA","information tech"
"803",803,0.105843458700431,"train",NA,NA,NA,NA,"NVDA","information tech"
"804",804,0.103031645677477,"train",NA,NA,NA,NA,"NVDA","information tech"
"805",805,0.103628090864164,"train",NA,NA,NA,NA,"NVDA","information tech"
"806",806,0.103457677953682,"train",NA,NA,NA,NA,"NVDA","information tech"
"807",807,0.102861232766994,"train",NA,NA,NA,NA,"NVDA","information tech"
"808",808,0.103628090864164,"train",NA,NA,NA,NA,"NVDA","information tech"
"809",809,0.103755900547025,"train",NA,NA,NA,NA,"NVDA","information tech"
"810",810,0.107291968439529,"train",NA,NA,NA,NA,"NVDA","information tech"
"811",811,0.102563010173651,"train",NA,NA,NA,NA,"NVDA","information tech"
"812",812,0.0997085939230756,"train",NA,NA,NA,NA,"NVDA","information tech"
"813",813,0.10171094562124,"train",NA,NA,NA,NA,"NVDA","information tech"
"814",814,0.0998790068335577,"train",NA,NA,NA,NA,"NVDA","information tech"
"815",815,0.0964281453962952,"train",NA,NA,NA,NA,"NVDA","information tech"
"816",816,0.0973228131763263,"train",NA,NA,NA,NA,"NVDA","information tech"
"817",817,0.0988565293706651,"train",NA,NA,NA,NA,"NVDA","information tech"
"818",818,0.0986435132325625,"train",NA,NA,NA,NA,"NVDA","information tech"
"819",819,0.101540532710758,"train",NA,NA,NA,NA,"NVDA","information tech"
"820",820,0.101966564986963,"train",NA,NA,NA,NA,"NVDA","information tech"
"821",821,0.0998790068335577,"train",NA,NA,NA,NA,"NVDA","information tech"
"822",822,0.122927352976261,"train",NA,NA,NA,NA,"NVDA","information tech"
"823",823,0.128082343518345,"train",NA,NA,NA,NA,"NVDA","information tech"
"824",824,0.12846577256693,"train",NA,NA,NA,NA,"NVDA","information tech"
"825",825,0.133066921149946,"train",NA,NA,NA,NA,"NVDA","information tech"
"826",826,0.133876382474736,"train",NA,NA,NA,NA,"NVDA","information tech"
"827",827,0.137199434229137,"train",NA,NA,NA,NA,"NVDA","information tech"
"828",828,0.137497656822481,"train",NA,NA,NA,NA,"NVDA","information tech"
"829",829,0.141587566674051,"train",NA,NA,NA,NA,"NVDA","information tech"
"830",830,0.140778105349261,"train",NA,NA,NA,NA,"NVDA","information tech"
"831",831,0.142823060275046,"train",NA,NA,NA,NA,"NVDA","information tech"
"832",832,0.14388814096556,"train",NA,NA,NA,NA,"NVDA","information tech"
"833",833,0.147381605630443,"train",NA,NA,NA,NA,"NVDA","information tech"
"834",834,0.147765034679027,"train",NA,NA,NA,NA,"NVDA","information tech"
"835",835,0.149170941190505,"train",NA,NA,NA,NA,"NVDA","information tech"
"836",836,0.14635912816755,"train",NA,NA,NA,NA,"NVDA","information tech"
"837",837,0.145336650704657,"train",NA,NA,NA,NA,"NVDA","information tech"
"838",838,0.145720079753242,"train",NA,NA,NA,NA,"NVDA","information tech"
"839",839,0.145081031338934,"train",NA,NA,NA,NA,"NVDA","information tech"
"840",840,0.150193418653397,"train",NA,NA,NA,NA,"NVDA","information tech"
"841",841,0.145166237794175,"train",NA,NA,NA,NA,"NVDA","information tech"
"842",842,0.147679828223786,"train",NA,NA,NA,NA,"NVDA","information tech"
"843",843,0.148063257272371,"train",NA,NA,NA,NA,"NVDA","information tech"
"844",844,0.150108212198156,"train",NA,NA,NA,NA,"NVDA","information tech"
"845",845,0.150917673522946,"train",NA,NA,NA,NA,"NVDA","information tech"
"846",846,0.147381605630443,"train",NA,NA,NA,NA,"NVDA","information tech"
"847",847,0.150960276750567,"train",NA,NA,NA,NA,"NVDA","information tech"
"848",848,0.149724783149571,"train",NA,NA,NA,NA,"NVDA","information tech"
"849",849,0.149554370239089,"train",NA,NA,NA,NA,"NVDA","information tech"
"850",850,0.154922376919275,"train",NA,NA,NA,NA,"NVDA","information tech"
"851",851,0.143163886096011,"train",NA,NA,NA,NA,"NVDA","information tech"
"852",852,0.141076327942605,"train",NA,NA,NA,NA,"NVDA","information tech"
"853",853,0.14388814096556,"train",NA,NA,NA,NA,"NVDA","information tech"
"854",854,0.147083383037099,"train",NA,NA,NA,NA,"NVDA","information tech"
"855",855,0.148617099231438,"train",NA,NA,NA,NA,"NVDA","information tech"
"856",856,0.147125986264719,"train",NA,NA,NA,NA,"NVDA","information tech"
"857",857,0.150065608970536,"train",NA,NA,NA,NA,"NVDA","information tech"
"858",858,0.151343705799151,"train",NA,NA,NA,NA,"NVDA","information tech"
"859",859,0.156626506024096,"train",NA,NA,NA,NA,"NVDA","information tech"
"860",860,0.164976738637719,"train",NA,NA,NA,NA,"NVDA","information tech"
"861",861,0.169961316269321,"train",NA,NA,NA,NA,"NVDA","information tech"
"862",862,0.173284368023721,"train",NA,NA,NA,NA,"NVDA","information tech"
"863",863,0.17319916156848,"train",NA,NA,NA,NA,"NVDA","information tech"
"864",864,0.175499735859989,"train",NA,NA,NA,NA,"NVDA","information tech"
"865",865,0.172858335747516,"train",NA,NA,NA,NA,"NVDA","information tech"
"866",866,0.17400862289327,"train",NA,NA,NA,NA,"NVDA","information tech"
"867",867,0.176351800412399,"train",NA,NA,NA,NA,"NVDA","information tech"
"868",868,0.179334026345836,"train",NA,NA,NA,NA,"NVDA","information tech"
"869",869,0.175073703583784,"train",NA,NA,NA,NA,"NVDA","information tech"
"870",870,0.18125117158876,"train",NA,NA,NA,NA,"NVDA","information tech"
"871",871,0.185554097578433,"train",NA,NA,NA,NA,"NVDA","information tech"
"872",872,0.189601404202382,"train",NA,NA,NA,NA,"NVDA","information tech"
"873",873,0.187173020228012,"train",NA,NA,NA,NA,"NVDA","information tech"
"874",874,0.187684258959459,"train",NA,NA,NA,NA,"NVDA","information tech"
"875",875,0.191603755900547,"train",NA,NA,NA,NA,"NVDA","information tech"
"876",876,0.190027436478588,"train",NA,NA,NA,NA,"NVDA","information tech"
"877",877,0.187087813772771,"train",NA,NA,NA,NA,"NVDA","information tech"
"878",878,0.187726862187079,"train",NA,NA,NA,NA,"NVDA","information tech"
"879",879,0.192157597859614,"train",NA,NA,NA,NA,"NVDA","information tech"
"880",880,0.196290110938805,"train",NA,NA,NA,NA,"NVDA","information tech"
"881",881,0.198590685230313,"train",NA,NA,NA,NA,"NVDA","information tech"
"882",882,0.199229733644621,"train",NA,NA,NA,NA,"NVDA","information tech"
"883",883,0.197610810995041,"train",NA,NA,NA,NA,"NVDA","information tech"
"884",884,0.202680595081883,"train",NA,NA,NA,NA,"NVDA","information tech"
"885",885,0.216910073107139,"train",NA,NA,NA,NA,"NVDA","information tech"
"886",886,0.216654453741415,"train",NA,NA,NA,NA,"NVDA","information tech"
"887",887,0.215035531091836,"train",NA,NA,NA,NA,"NVDA","information tech"
"888",888,0.208858063086859,"train",NA,NA,NA,NA,"NVDA","information tech"
"889",889,0.212905369710809,"train",NA,NA,NA,NA,"NVDA","information tech"
"890",890,0.213587021352738,"train",NA,NA,NA,NA,"NVDA","information tech"
"891",891,0.214694705270871,"train",NA,NA,NA,NA,"NVDA","information tech"
"892",892,0.216356231148072,"train",NA,NA,NA,NA,"NVDA","information tech"
"893",893,0.212223718068881,"train",NA,NA,NA,NA,"NVDA","information tech"
"894",894,0.210476985736439,"train",NA,NA,NA,NA,"NVDA","information tech"
"895",895,0.212607147117466,"train",NA,NA,NA,NA,"NVDA","information tech"
"896",896,0.212436734206984,"train",NA,NA,NA,NA,"NVDA","information tech"
"897",897,0.210903018012645,"train",NA,NA,NA,NA,"NVDA","information tech"
"898",898,0.209667524411649,"train",NA,NA,NA,NA,"NVDA","information tech"
"899",899,0.217378708610964,"train",NA,NA,NA,NA,"NVDA","information tech"
"900",900,0.214737308498492,"train",NA,NA,NA,NA,"NVDA","information tech"
"901",901,0.217250898928103,"train",NA,NA,NA,NA,"NVDA","information tech"
"902",902,0.213288798759394,"train",NA,NA,NA,NA,"NVDA","information tech"
"903",903,0.215205944002318,"train",NA,NA,NA,NA,"NVDA","information tech"
"904",904,0.201913736984714,"train",NA,NA,NA,NA,"NVDA","information tech"
"905",905,0.207153933982038,"train",NA,NA,NA,NA,"NVDA","information tech"
"906",906,0.203404849951432,"train",NA,NA,NA,NA,"NVDA","information tech"
"907",907,0.20566282101532,"train",NA,NA,NA,NA,"NVDA","information tech"
"908",908,0.21541896014042,"train",NA,NA,NA,NA,"NVDA","information tech"
"909",909,0.216058008554728,"train",NA,NA,NA,NA,"NVDA","information tech"
"910",910,0.219594076447232,"train",NA,NA,NA,NA,"NVDA","information tech"
"911",911,0.217123089245241,"train",NA,NA,NA,NA,"NVDA","information tech"
"912",912,0.224663860534074,"train",NA,NA,NA,NA,"NVDA","information tech"
"913",913,0.225345512176002,"train",NA,NA,NA,NA,"NVDA","information tech"
"914",914,0.225047289582659,"train",NA,NA,NA,NA,"NVDA","information tech"
"915",915,0.222448492697807,"train",NA,NA,NA,NA,"NVDA","information tech"
"916",916,0.231821202774322,"train",NA,NA,NA,NA,"NVDA","information tech"
"917",917,0.232843680237215,"train",NA,NA,NA,NA,"NVDA","information tech"
"918",918,0.235485080349687,"train",NA,NA,NA,NA,"NVDA","information tech"
"919",919,0.240256641843186,"train",NA,NA,NA,NA,"NVDA","information tech"
"920",920,0.239958419249842,"train",NA,NA,NA,NA,"NVDA","information tech"
"921",921,0.239319370835535,"train",NA,NA,NA,NA,"NVDA","information tech"
"922",922,0.239021148242191,"train",NA,NA,NA,NA,"NVDA","information tech"
"923",923,0.235229460983964,"train",NA,NA,NA,NA,"NVDA","information tech"
"924",924,0.233141902830558,"train",NA,NA,NA,NA,"NVDA","information tech"
"925",925,0.234206983521072,"train",NA,NA,NA,NA,"NVDA","information tech"
"926",926,0.230074470441881,"train",NA,NA,NA,NA,"NVDA","information tech"
"927",927,0.231352567270496,"train",NA,NA,NA,NA,"NVDA","information tech"
"928",928,0.22675141868748,"train",NA,NA,NA,NA,"NVDA","information tech"
"929",929,0.229478025255193,"train",NA,NA,NA,NA,"NVDA","information tech"
"930",930,0.227859102605613,"train",NA,NA,NA,NA,"NVDA","information tech"
"931",931,0.232119425367666,"train",NA,NA,NA,NA,"NVDA","information tech"
"932",932,0.231522980180979,"train",NA,NA,NA,NA,"NVDA","information tech"
"933",933,0.236890986861165,"train",NA,NA,NA,NA,"NVDA","information tech"
"934",934,0.236081525536375,"train",NA,NA,NA,NA,"NVDA","information tech"
"935",935,0.249586748692081,"train",NA,NA,NA,NA,"NVDA","information tech"
"936",936,0.254528723096062,"train",NA,NA,NA,NA,"NVDA","information tech"
"937",937,0.255764216697057,"train",NA,NA,NA,NA,"NVDA","information tech"
"938",938,0.249458939009219,"train",NA,NA,NA,NA,"NVDA","information tech"
"939",939,0.248947700277773,"train",NA,NA,NA,NA,"NVDA","information tech"
"940",940,0.251503893935004,"train",NA,NA,NA,NA,"NVDA","information tech"
"941",941,0.242514612907074,"train",NA,NA,NA,NA,"NVDA","information tech"
"942",942,0.241279119306079,"train",NA,NA,NA,NA,"NVDA","information tech"
"943",943,0.237870861096437,"train",NA,NA,NA,NA,"NVDA","information tech"
"944",944,0.236209335219236,"train",NA,NA,NA,NA,"NVDA","information tech"
"945",945,0.25197252943883,"train",NA,NA,NA,NA,"NVDA","information tech"
"946",946,0.251503893935004,"train",NA,NA,NA,NA,"NVDA","information tech"
"947",947,0.246391506620542,"train",NA,NA,NA,NA,"NVDA","information tech"
"948",948,0.237061399771647,"train",NA,NA,NA,NA,"NVDA","information tech"
"949",949,0.323119919565106,"train",NA,NA,NA,NA,"NVDA","information tech"
"950",950,0.304672722005419,"train",NA,NA,NA,NA,"NVDA","information tech"
"951",951,0.315536545048653,"train",NA,NA,NA,NA,"NVDA","information tech"
"952",952,0.338712700874218,"train",NA,NA,NA,NA,"NVDA","information tech"
"953",953,0.341950546173378,"train",NA,NA,NA,NA,"NVDA","information tech"
"954",954,0.346083059252569,"train",NA,NA,NA,NA,"NVDA","information tech"
"955",955,0.344464136602989,"train",NA,NA,NA,NA,"NVDA","information tech"
"956",956,0.347318552853564,"train",NA,NA,NA,NA,"NVDA","information tech"
"957",957,0.348681856137421,"train",NA,NA,NA,NA,"NVDA","information tech"
"958",958,0.349491317462211,"train",NA,NA,NA,NA,"NVDA","information tech"
"959",959,0.349278301324108,"train",NA,NA,NA,NA,"NVDA","information tech"
"960",960,0.345614423748743,"train",NA,NA,NA,NA,"NVDA","information tech"
"961",961,0.341141084848588,"train",NA,NA,NA,NA,"NVDA","information tech"
"962",962,0.321714013053629,"train",NA,NA,NA,NA,"NVDA","information tech"
"963",963,0.325164874490891,"train",NA,NA,NA,NA,"NVDA","information tech"
"964",964,0.339777781564731,"train",NA,NA,NA,NA,"NVDA","information tech"
"965",965,0.346210868935431,"train",NA,NA,NA,NA,"NVDA","information tech"
"966",966,0.353368211175679,"train",NA,NA,NA,NA,"NVDA","information tech"
"967",967,0.346594297984015,"train",NA,NA,NA,NA,"NVDA","information tech"
"968",968,0.339522162199008,"train",NA,NA,NA,NA,"NVDA","information tech"
"969",969,0.330021642439631,"train",NA,NA,NA,NA,"NVDA","information tech"
"970",970,0.336752952403674,"train",NA,NA,NA,NA,"NVDA","information tech"
"971",971,0.359247456587311,"train",NA,NA,NA,NA,"NVDA","information tech"
"972",972,0.36887578602955,"train",NA,NA,NA,NA,"NVDA","information tech"
"973",973,0.376118334725039,"train",NA,NA,NA,NA,"NVDA","information tech"
"974",974,0.381315928494743,"train",NA,NA,NA,NA,"NVDA","information tech"
"975",975,0.396397471072408,"train",NA,NA,NA,NA,"NVDA","information tech"
"976",976,0.399209284095363,"train",NA,NA,NA,NA,"NVDA","information tech"
"977",977,0.40466249723079,"train",NA,NA,NA,NA,"NVDA","information tech"
"978",978,0.41603755900547,"train",NA,NA,NA,NA,"NVDA","information tech"
"979",979,0.448160392631346,"train",NA,NA,NA,NA,"NVDA","information tech"
"980",980,0.413779587941582,"train",NA,NA,NA,NA,"NVDA","information tech"
"981",981,0.423067091562857,"train",NA,NA,NA,NA,"NVDA","information tech"
"982",982,0.403086177808831,"train",NA,NA,NA,NA,"NVDA","information tech"
"983",983,0.382934851144323,"train",NA,NA,NA,NA,"NVDA","information tech"
"984",984,0.393074419318008,"train",NA,NA,NA,NA,"NVDA","information tech"
"985",985,0.381784563998569,"train",NA,NA,NA,NA,"NVDA","information tech"
"986",986,0.38757860295496,"train",NA,NA,NA,NA,"NVDA","information tech"
"987",987,0.405386752100339,"train",NA,NA,NA,NA,"NVDA","information tech"
"988",988,0.401935890663077,"train",NA,NA,NA,NA,"NVDA","information tech"
"989",989,0.396354867844788,"train",NA,NA,NA,NA,"NVDA","information tech"
"990",990,0.389027112694058,"train",NA,NA,NA,NA,"NVDA","information tech"
"991",991,0.388984509466437,"train",NA,NA,NA,NA,"NVDA","information tech"
"992",992,0.379100560658475,"train",NA,NA,NA,NA,"NVDA","information tech"
"993",993,0.386939554540652,"train",NA,NA,NA,NA,"NVDA","information tech"
"994",994,0.396354867844788,"train",NA,NA,NA,NA,"NVDA","information tech"
"995",995,0.391455496668428,"train",NA,NA,NA,NA,"NVDA","information tech"
"996",996,0.396056645251444,"train",NA,NA,NA,NA,"NVDA","information tech"
"997",997,0.405599768238442,"train",NA,NA,NA,NA,"NVDA","information tech"
"998",998,0.407559516708986,"train",NA,NA,NA,NA,"NVDA","information tech"
"999",999,0.415483717046403,"train",NA,NA,NA,NA,"NVDA","information tech"
"1000",1000,0.424515601301955,"train",NA,NA,NA,NA,"NVDA","information tech"
"1001",1001,0.417060036468363,"test",0.387654653865414,0.199669046547086,0.289992937240881,0.485316370489947,"NVDA","information tech"
"1002",1002,0.413481365348239,"test",0.388176765336288,0.200774022087029,0.289539246572328,0.486814284100249,"NVDA","information tech"
"1003",1003,0.433803104923229,"test",0.394399356680766,0.20195606026629,0.296082640969889,0.492716072391642,"NVDA","information tech"
"1004",1004,0.439937969700585,"test",0.398737925665623,0.203158293635356,0.298849770646069,0.498626080685178,"NVDA","information tech"
"1005",1005,0.435635043710911,"test",0.393896153115468,0.204339087631402,0.294022153040478,0.493770153190458,"NVDA","information tech"
"1006",1006,0.448117789403725,"test",0.392426585954221,0.205565279686181,0.292987323594105,0.491865848314337,"NVDA","information tech"
"1007",1007,0.455871576830661,"test",0.406253672263565,0.206817881900836,0.305445838396334,0.507061506130795,"NVDA","information tech"
"1008",1008,0.453656208994393,"test",0.407166916802385,0.208057215516742,0.304085556260007,0.510248277344764,"NVDA","information tech"
"1009",1009,0.444155689235016,"test",0.414087700256628,0.20925445829527,0.311323908022592,0.516851492490663,"NVDA","information tech"
"1010",1010,0.432397198411752,"test",0.407562305467127,0.210400854589317,0.305676421605922,0.509448189328333,"NVDA","information tech"
"1011",1011,0.410073107138597,"test",0.406583698941011,0.211454827457591,0.303604191557266,0.509563206324756,"NVDA","information tech"
"1012",1012,0.411777236243418,"test",0.394845099001288,0.212511760429083,0.292712393988633,0.496977804013944,"NVDA","information tech"
"1013",1013,0.412714507251069,"test",0.401527783778105,0.213568611708801,0.296999677951647,0.506055889604563,"NVDA","information tech"
"1014",1014,0.405258942417478,"test",0.40704303695689,0.214592273247463,0.30441860068076,0.509667473233021,"NVDA","information tech"
"1015",1015,0.405173735962236,"test",0.404258319391136,0.215611937362934,0.301193979069248,0.507322659713024,"NVDA","information tech"
"1016",1016,0.421533375368518,"test",0.398078228346101,0.21669236469803,0.293116144982561,0.503040311709641,"NVDA","information tech"
"1017",1017,0.420212675312282,"test",0.407695055226383,0.217763746652199,0.301711957388446,0.51367815306432,"NVDA","information tech"
"1018",1018,0.376459160546003,"test",0.399355444716885,0.218659392505893,0.290963892958835,0.507746996474934,"NVDA","information tech"
"1019",1019,0.380591673625194,"test",0.404520782735721,0.219568050378931,0.297676752996428,0.511364812475014,"NVDA","information tech"
"1020",1020,0.393159625773249,"test",0.38095065242795,0.220522742568607,0.274467904282522,0.487433400573377,"NVDA","information tech"
"1021",1021,0.380676880080435,"test",0.391699840945377,0.2214251239102,0.286426639609925,0.496973042280829,"NVDA","information tech"
"1022",1022,0.386257902898724,"test",0.397468347583116,0.222346123926998,0.289489619941547,0.505447075224685,"NVDA","information tech"
"1023",1023,0.370111279630545,"test",0.38604540097506,0.223200703685633,0.279736478706308,0.492354323243813,"NVDA","information tech"
"1024",1024,0.367682895656175,"test",0.379125448924795,0.224042741482356,0.270617474848926,0.487633423000664,"NVDA","information tech"
"1025",1025,0.364445050357015,"test",0.388978582597216,0.224869133093126,0.27989517298393,0.498061992210502,"NVDA","information tech"
"1026",1026,0.369003595712411,"test",0.378545452954115,0.225710342024269,0.270369155595091,0.486721750313139,"NVDA","information tech"
"1027",1027,0.368236737615242,"test",0.363280530194336,0.226545561369971,0.255073889260112,0.47148717112856,"NVDA","information tech"
"1028",1028,0.368151531160001,"test",0.385707709402133,0.227377469291065,0.27597740761326,0.495438011191005,"NVDA","information tech"
"1029",1029,0.370622518361991,"test",0.37316614848756,0.22821601648827,0.263384287220851,0.48294800975427,"NVDA","information tech"
"1030",1030,0.382253199502394,"test",0.359665356313872,0.229096745192083,0.249374984797571,0.469955727830173,"NVDA","information tech"
"1031",1031,0.381954976909051,"test",0.366243262322397,0.229973189993022,0.25665269764793,0.475833826996864,"NVDA","information tech"
