"error","timepoint","model","stock","stock_type"
0.0017445639531043,92,"GP","SYY","consumer staples"
0.00793868123659707,93,"Linear","SYY","consumer staples"
0.00119209006420694,93,"GP","SYY","consumer staples"
0.00836992741777974,94,"Linear","SYY","consumer staples"
0.00190122390148143,94,"GP","SYY","consumer staples"
0.00309562244615331,95,"Linear","SYY","consumer staples"
6.64081794134197e-05,95,"GP","SYY","consumer staples"
0.00341657160401822,96,"Linear","SYY","consumer staples"
2.69585281572916e-06,96,"GP","SYY","consumer staples"
0.00145893303757382,97,"Linear","SYY","consumer staples"
0.000294143801009513,97,"GP","SYY","consumer staples"
0.000482167751131768,98,"Linear","SYY","consumer staples"
0.000685676325800945,98,"GP","SYY","consumer staples"
1.56756569392453e-05,99,"Linear","SYY","consumer staples"
0.00225007604026301,99,"GP","SYY","consumer staples"
0.00696433966786254,100,"Linear","SYY","consumer staples"
0.016762438807382,100,"GP","SYY","consumer staples"
0.00686663662642198,101,"Linear","SYY","consumer staples"
0.0129636573240591,101,"GP","SYY","consumer staples"
0.0107787956038309,102,"Linear","SYY","consumer staples"
0.0175123127232217,102,"GP","SYY","consumer staples"
0.00737293071458474,103,"Linear","SYY","consumer staples"
0.0116980886749973,103,"GP","SYY","consumer staples"
0.00747925254414215,104,"Linear","SYY","consumer staples"
0.0102912750266985,104,"GP","SYY","consumer staples"
0.00526119478442292,105,"Linear","SYY","consumer staples"
0.00588271179608711,105,"GP","SYY","consumer staples"
0.00442545928263328,106,"Linear","SYY","consumer staples"
0.00295768233778574,106,"GP","SYY","consumer staples"
0.0104246692409102,107,"Linear","SYY","consumer staples"
0.00930656853429231,107,"GP","SYY","consumer staples"
0.0122207622510054,108,"Linear","SYY","consumer staples"
0.00282240768952331,108,"GP","SYY","consumer staples"
0.0100913996948872,109,"Linear","SYY","consumer staples"
0.00411160266193523,109,"GP","SYY","consumer staples"
0.0106385267193009,110,"Linear","SYY","consumer staples"
0.00516502588654125,110,"GP","SYY","consumer staples"
0.0115213754485794,111,"Linear","SYY","consumer staples"
0.00361654485063131,111,"GP","SYY","consumer staples"
0.00615384976588975,112,"Linear","SYY","consumer staples"
9.64225911268065e-05,112,"GP","SYY","consumer staples"
0.0053319933987019,113,"Linear","SYY","consumer staples"
0.00109767826798915,113,"GP","SYY","consumer staples"
0.00461275417372037,114,"Linear","SYY","consumer staples"
5.84117559191212e-05,114,"GP","SYY","consumer staples"
0.00406309198552574,115,"Linear","SYY","consumer staples"
0.000146328984113066,115,"GP","SYY","consumer staples"
0.0054975497879002,116,"Linear","SYY","consumer staples"
1.11699978565039e-06,116,"GP","SYY","consumer staples"
0.00313508165291642,117,"Linear","SYY","consumer staples"
0.00166596077518001,117,"GP","SYY","consumer staples"
0.00382806476275324,118,"Linear","SYY","consumer staples"
5.33686871779076e-09,118,"GP","SYY","consumer staples"
0.00295721821559475,119,"Linear","SYY","consumer staples"
3.27187104315297e-05,119,"GP","SYY","consumer staples"
0.00164385950988602,120,"Linear","SYY","consumer staples"
0.00343415867680985,120,"GP","SYY","consumer staples"
0.000799475230327089,121,"Linear","SYY","consumer staples"
0.00268191932944026,121,"GP","SYY","consumer staples"
0.000602419358588997,122,"Linear","SYY","consumer staples"
0.00617990910159529,122,"GP","SYY","consumer staples"
0.000130447566807475,123,"Linear","SYY","consumer staples"
0.00567236707331463,123,"GP","SYY","consumer staples"
0.000458104203612961,124,"Linear","SYY","consumer staples"
0.00905012096552564,124,"GP","SYY","consumer staples"
0.000114893261287452,125,"Linear","SYY","consumer staples"
0.00422619216977247,125,"GP","SYY","consumer staples"
0.000403867143463837,126,"Linear","SYY","consumer staples"
0.00222138686945566,126,"GP","SYY","consumer staples"
0.000100466905767947,127,"Linear","SYY","consumer staples"
0.00407355699340628,127,"GP","SYY","consumer staples"
0.000795345284943308,128,"Linear","SYY","consumer staples"
0.00226900253183314,128,"GP","SYY","consumer staples"
0.000472662732796442,129,"Linear","SYY","consumer staples"
0.00637015181319129,129,"GP","SYY","consumer staples"
0.000314343695941333,130,"Linear","SYY","consumer staples"
0.0066185955394997,130,"GP","SYY","consumer staples"
0.00092535848216111,131,"Linear","SYY","consumer staples"
0.0017288475399664,131,"GP","SYY","consumer staples"
0.00291461470886225,132,"Linear","SYY","consumer staples"
0.000698258709228435,132,"GP","SYY","consumer staples"
0.00463299674240793,133,"Linear","SYY","consumer staples"
0.000930956274415224,133,"GP","SYY","consumer staples"
0.00219972189998908,134,"Linear","SYY","consumer staples"
0.00142905856701297,134,"GP","SYY","consumer staples"
0.00387113568552369,135,"Linear","SYY","consumer staples"
0.00142028308751974,135,"GP","SYY","consumer staples"
0.00225106054793216,136,"Linear","SYY","consumer staples"
0.00220876106560596,136,"GP","SYY","consumer staples"
0.00360358766901226,137,"Linear","SYY","consumer staples"
0.00152369889936843,137,"GP","SYY","consumer staples"
0.00365229811862855,138,"Linear","SYY","consumer staples"
0.00059911248440947,138,"GP","SYY","consumer staples"
0.00377535131633657,139,"Linear","SYY","consumer staples"
0.000548837251149193,139,"GP","SYY","consumer staples"
0.00382456905584697,140,"Linear","SYY","consumer staples"
0.001530194966626,140,"GP","SYY","consumer staples"
0.00239035979353095,141,"Linear","SYY","consumer staples"
0.00134865774072369,141,"GP","SYY","consumer staples"
0.00228649098890272,142,"Linear","SYY","consumer staples"
0.00176648826314323,142,"GP","SYY","consumer staples"
0.00379621264005848,143,"Linear","SYY","consumer staples"
0.00136695402480715,143,"GP","SYY","consumer staples"
0.000820134407500277,144,"Linear","SYY","consumer staples"
0.00412643147611227,144,"GP","SYY","consumer staples"
0.0011980265379614,145,"Linear","SYY","consumer staples"
0.00407439177124199,145,"GP","SYY","consumer staples"
0.000933549128450812,146,"Linear","SYY","consumer staples"
0.00441268790605352,146,"GP","SYY","consumer staples"
0.000335545217315392,147,"Linear","SYY","consumer staples"
0.0046524620913265,147,"GP","SYY","consumer staples"
0.000403230994924593,148,"Linear","SYY","consumer staples"
0.00550402515865248,148,"GP","SYY","consumer staples"
0.000132748155114166,149,"Linear","SYY","consumer staples"
0.00550948595806554,149,"GP","SYY","consumer staples"
0.000111879916288605,150,"Linear","SYY","consumer staples"
0.00605536606711127,150,"GP","SYY","consumer staples"
0.000209979008208019,151,"Linear","SYY","consumer staples"
0.00559264438502262,151,"GP","SYY","consumer staples"
8.07309925463711e-05,152,"Linear","SYY","consumer staples"
0.00498817282157415,152,"GP","SYY","consumer staples"
0.000235040144881419,153,"Linear","SYY","consumer staples"
0.00430819419962504,153,"GP","SYY","consumer staples"
2.17595494328074e-05,154,"Linear","SYY","consumer staples"
0.00558414961366234,154,"GP","SYY","consumer staples"
0.000346352005003595,155,"Linear","SYY","consumer staples"
0.00346024202545133,155,"GP","SYY","consumer staples"
6.70057282316142e-08,156,"Linear","SYY","consumer staples"
0.00620114031243663,156,"GP","SYY","consumer staples"
0.00062148624374445,157,"Linear","SYY","consumer staples"
0.00263798632099423,157,"GP","SYY","consumer staples"
1.82933920789405e-05,158,"Linear","SYY","consumer staples"
0.00550419268474444,158,"GP","SYY","consumer staples"
0.00014022924649167,159,"Linear","SYY","consumer staples"
0.00657930770318766,159,"GP","SYY","consumer staples"
0.000118491794764225,160,"Linear","SYY","consumer staples"
0.00650130655074788,160,"GP","SYY","consumer staples"
0.000600020991705259,161,"Linear","SYY","consumer staples"
0.00835871776978786,161,"GP","SYY","consumer staples"
6.43528782002179e-05,162,"Linear","SYY","consumer staples"
0.00421708029727525,162,"GP","SYY","consumer staples"
6.0651504248839e-05,163,"Linear","SYY","consumer staples"
0.0028217403191774,163,"GP","SYY","consumer staples"
0.000181467695602058,164,"Linear","SYY","consumer staples"
0.00517526154188612,164,"GP","SYY","consumer staples"
0.000180072642614702,165,"Linear","SYY","consumer staples"
0.00482794758977607,165,"GP","SYY","consumer staples"
0.000178687197335558,166,"Linear","SYY","consumer staples"
0.00239684537736723,166,"GP","SYY","consumer staples"
0.000105716401653471,167,"Linear","SYY","consumer staples"
0.00298174592684826,167,"GP","SYY","consumer staples"
4.35606000849441e-05,168,"Linear","SYY","consumer staples"
0.00298904289424647,168,"GP","SYY","consumer staples"
4.72654853051807e-05,169,"Linear","SYY","consumer staples"
0.00301163057487706,169,"GP","SYY","consumer staples"
1.0873529339597e-06,170,"Linear","SYY","consumer staples"
0.00190685051432742,170,"GP","SYY","consumer staples"
0.000182735111834812,171,"Linear","SYY","consumer staples"
0.00326293032070567,171,"GP","SYY","consumer staples"
0.000206672494902483,172,"Linear","SYY","consumer staples"
0.00324737843741568,172,"GP","SYY","consumer staples"
0.000141465800443282,173,"Linear","SYY","consumer staples"
0.00193868809610892,173,"GP","SYY","consumer staples"
1.12375046794808e-05,174,"Linear","SYY","consumer staples"
0.000742615456822634,174,"GP","SYY","consumer staples"
2.29319938181383e-06,175,"Linear","SYY","consumer staples"
0.00138294104112806,175,"GP","SYY","consumer staples"
1.33569307903281e-05,176,"Linear","SYY","consumer staples"
0.000191705475596942,176,"GP","SYY","consumer staples"
0.000119129916406327,177,"Linear","SYY","consumer staples"
0.00148609168530251,177,"GP","SYY","consumer staples"
0.000237853001250576,178,"Linear","SYY","consumer staples"
0.0009105083282291,178,"GP","SYY","consumer staples"
0.000569260488534903,179,"Linear","SYY","consumer staples"
0.0013719114325478,179,"GP","SYY","consumer staples"
0.000654977231779223,180,"Linear","SYY","consumer staples"
0.00185097962864137,180,"GP","SYY","consumer staples"
0.000681542728844866,181,"Linear","SYY","consumer staples"
0.00183072862938268,181,"GP","SYY","consumer staples"
0.000460560900459707,182,"Linear","SYY","consumer staples"
0.00106340648239261,182,"GP","SYY","consumer staples"
0.000641395904941738,183,"Linear","SYY","consumer staples"
0.00114574115890671,183,"GP","SYY","consumer staples"
0.000699456922603152,184,"Linear","SYY","consumer staples"
0.00112526874082222,184,"GP","SYY","consumer staples"
0.000375318347277575,185,"Linear","SYY","consumer staples"
0.00145177878196082,185,"GP","SYY","consumer staples"
0.000167175037375011,186,"Linear","SYY","consumer staples"
0.00105128930324611,186,"GP","SYY","consumer staples"
0.000469921520384047,187,"Linear","SYY","consumer staples"
0.00172638835259887,187,"GP","SYY","consumer staples"
0.000367510048768665,188,"Linear","SYY","consumer staples"
0.000646853478813467,188,"GP","SYY","consumer staples"
0.00022966906198807,189,"Linear","SYY","consumer staples"
0.000672500041578407,189,"GP","SYY","consumer staples"
0.0018238006241394,190,"Linear","SYY","consumer staples"
0.00212021968078437,190,"GP","SYY","consumer staples"
0.00161027554124885,191,"Linear","SYY","consumer staples"
0.00297270929537289,191,"GP","SYY","consumer staples"
0.00229197880135968,192,"Linear","SYY","consumer staples"
0.00264841792509963,192,"GP","SYY","consumer staples"
0.0051809015724738,193,"Linear","SYY","consumer staples"
0.00619046930515249,193,"GP","SYY","consumer staples"
1.95643651267458e-05,194,"Linear","SYY","consumer staples"
0.00010743016347223,194,"GP","SYY","consumer staples"
0.00280477835141147,195,"Linear","SYY","consumer staples"
0.00298553742029036,195,"GP","SYY","consumer staples"
0.000603942513005144,196,"Linear","SYY","consumer staples"
0.000559522511430146,196,"GP","SYY","consumer staples"
0.000114679396795726,197,"Linear","SYY","consumer staples"
0.000101840977299173,197,"GP","SYY","consumer staples"
3.75782738275177e-05,198,"Linear","SYY","consumer staples"
2.02537761228936e-05,198,"GP","SYY","consumer staples"
0.000141185702416674,199,"Linear","SYY","consumer staples"
3.69731816216389e-05,199,"GP","SYY","consumer staples"
0.000229581600536677,200,"Linear","SYY","consumer staples"
0.000425230730757035,200,"GP","SYY","consumer staples"
0.000114386226283477,201,"Linear","SYY","consumer staples"
1.01647657506173e-05,201,"GP","SYY","consumer staples"
6.49416549891818e-08,202,"Linear","SYY","consumer staples"
2.4228336172295e-05,202,"GP","SYY","consumer staples"
0.00014589385744421,203,"Linear","SYY","consumer staples"
0.000427323870450708,203,"GP","SYY","consumer staples"
0.000191852526500446,204,"Linear","SYY","consumer staples"
0.000465089770096196,204,"GP","SYY","consumer staples"
1.21222158501863e-05,205,"Linear","SYY","consumer staples"
9.1331764817791e-05,205,"GP","SYY","consumer staples"
0.000109000804529775,206,"Linear","SYY","consumer staples"
0.000295041686324485,206,"GP","SYY","consumer staples"
0.000108114053858925,207,"Linear","SYY","consumer staples"
0.000439253767218257,207,"GP","SYY","consumer staples"
0.000290024999800268,208,"Linear","SYY","consumer staples"
0.000579127329886279,208,"GP","SYY","consumer staples"
0.00268909971074077,209,"Linear","SYY","consumer staples"
0.00347165333058628,209,"GP","SYY","consumer staples"
0.0085813996176784,210,"Linear","SYY","consumer staples"
0.0122584291482115,210,"GP","SYY","consumer staples"
0.00857942073346423,211,"Linear","SYY","consumer staples"
0.00902459835827861,211,"GP","SYY","consumer staples"
0.00869018956507771,212,"Linear","SYY","consumer staples"
0.00823601513831964,212,"GP","SYY","consumer staples"
0.0211390634514112,213,"Linear","SYY","consumer staples"
0.0195166659235054,213,"GP","SYY","consumer staples"
0.0186904164247839,214,"Linear","SYY","consumer staples"
0.015560998696253,214,"GP","SYY","consumer staples"
0.0204283747885226,215,"Linear","SYY","consumer staples"
0.0156338533780722,215,"GP","SYY","consumer staples"
0.0338607835530558,216,"Linear","SYY","consumer staples"
0.0261557554134075,216,"GP","SYY","consumer staples"
0.0553559940015971,217,"Linear","SYY","consumer staples"
0.0432190136384968,217,"GP","SYY","consumer staples"
0.0457375912234434,218,"Linear","SYY","consumer staples"
0.0303898533786645,218,"GP","SYY","consumer staples"
0.0433868174702417,219,"Linear","SYY","consumer staples"
0.0261828579041927,219,"GP","SYY","consumer staples"
0.0401270340958189,220,"Linear","SYY","consumer staples"
0.0223209894102206,220,"GP","SYY","consumer staples"
0.0313982712123767,221,"Linear","SYY","consumer staples"
0.012699911412071,221,"GP","SYY","consumer staples"
0.0315100907565998,222,"Linear","SYY","consumer staples"
0.0113989264374007,222,"GP","SYY","consumer staples"
0.0353967841819195,223,"Linear","SYY","consumer staples"
0.0128593634602091,223,"GP","SYY","consumer staples"
0.0313975846210133,224,"Linear","SYY","consumer staples"
0.00932477343194944,224,"GP","SYY","consumer staples"
0.0284629257200701,225,"Linear","SYY","consumer staples"
0.00672366174913693,225,"GP","SYY","consumer staples"
0.0261695187892718,226,"Linear","SYY","consumer staples"
0.00504069595082786,226,"GP","SYY","consumer staples"
0.0270804680223578,227,"Linear","SYY","consumer staples"
0.00520731291239018,227,"GP","SYY","consumer staples"
0.0270974543497926,228,"Linear","SYY","consumer staples"
0.00458320960774787,228,"GP","SYY","consumer staples"
0.02771713865537,229,"Linear","SYY","consumer staples"
0.00430950585269751,229,"GP","SYY","consumer staples"
0.029372453895532,230,"Linear","SYY","consumer staples"
0.00450638355808617,230,"GP","SYY","consumer staples"
0.0256598752489278,231,"Linear","SYY","consumer staples"
0.00290106769619721,231,"GP","SYY","consumer staples"
0.0231222873297046,232,"Linear","SYY","consumer staples"
0.00169438090117862,232,"GP","SYY","consumer staples"
0.0239883562905027,233,"Linear","SYY","consumer staples"
0.00169152986313757,233,"GP","SYY","consumer staples"
0.0256387990330727,234,"Linear","SYY","consumer staples"
0.00195427943841849,234,"GP","SYY","consumer staples"
0.0314989431087176,235,"Linear","SYY","consumer staples"
0.00358775509326232,235,"GP","SYY","consumer staples"
0.0324785940835555,236,"Linear","SYY","consumer staples"
0.00349097476472756,236,"GP","SYY","consumer staples"
0.0299067689916368,237,"Linear","SYY","consumer staples"
0.00244704105178129,237,"GP","SYY","consumer staples"
0.0291843687375261,238,"Linear","SYY","consumer staples"
0.00197999312427415,238,"GP","SYY","consumer staples"
0.0274583123816765,239,"Linear","SYY","consumer staples"
0.00139177666664721,239,"GP","SYY","consumer staples"
0.0286934869066472,240,"Linear","SYY","consumer staples"
0.00185856526916232,240,"GP","SYY","consumer staples"
0.0318717536940836,241,"Linear","SYY","consumer staples"
0.00215618193361539,241,"GP","SYY","consumer staples"
0.0368178096239633,242,"Linear","SYY","consumer staples"
0.00372688127694325,242,"GP","SYY","consumer staples"
0.0365701571489435,243,"Linear","SYY","consumer staples"
0.00330745571135481,243,"GP","SYY","consumer staples"
0.0484080401759501,244,"Linear","SYY","consumer staples"
0.00667227631772558,244,"GP","SYY","consumer staples"
0.0529935849367439,245,"Linear","SYY","consumer staples"
0.00839395295027265,245,"GP","SYY","consumer staples"
0.0489477603085248,246,"Linear","SYY","consumer staples"
0.00601169193387097,246,"GP","SYY","consumer staples"
0.0536966438960642,247,"Linear","SYY","consumer staples"
0.00661579581690234,247,"GP","SYY","consumer staples"
0.056754145014752,248,"Linear","SYY","consumer staples"
0.00792735433031129,248,"GP","SYY","consumer staples"
0.057971115430806,249,"Linear","SYY","consumer staples"
0.00761721714498475,249,"GP","SYY","consumer staples"
0.0471810032620337,250,"Linear","SYY","consumer staples"
0.00315720526826742,250,"GP","SYY","consumer staples"
0.0454304906740861,251,"Linear","SYY","consumer staples"
0.00292422430347621,251,"GP","SYY","consumer staples"
0.0395110551488035,252,"Linear","SYY","consumer staples"
0.00122630952811776,252,"GP","SYY","consumer staples"
0.0291713139851338,253,"Linear","SYY","consumer staples"
5.82688972486819e-05,253,"GP","SYY","consumer staples"
0.0210340091949995,254,"Linear","SYY","consumer staples"
0.000483693185863568,254,"GP","SYY","consumer staples"
0.00100272328983054,255,"Linear","SYY","consumer staples"
0.0167910430536995,255,"GP","SYY","consumer staples"
0.00930306099345217,256,"Linear","SYY","consumer staples"
0.00359009318191844,256,"GP","SYY","consumer staples"
0.0034560010782387,257,"Linear","SYY","consumer staples"
0.00860707999097161,257,"GP","SYY","consumer staples"
0,258,"Linear","SYY","consumer staples"
0,258,"GP","SYY","consumer staples"
0,259,"Linear","SYY","consumer staples"
0,259,"GP","SYY","consumer staples"
0.0186371820585351,1,"Linear","VZ","communication services"
0.0683653421213513,1,"GP","VZ","communication services"
0.0207843841510124,2,"Linear","VZ","communication services"
0.080970042618212,2,"GP","VZ","communication services"
0.014844528450119,3,"Linear","VZ","communication services"
0.0677853872280301,3,"GP","VZ","communication services"
0.0261423788966111,4,"Linear","VZ","communication services"
0.0803335981531767,4,"GP","VZ","communication services"
0.0257504681788681,5,"Linear","VZ","communication services"
0.0620075571965638,5,"GP","VZ","communication services"
0.0184641312244724,6,"Linear","VZ","communication services"
0.0307073667737454,6,"GP","VZ","communication services"
0.0106829244854906,7,"Linear","VZ","communication services"
0.0128988752988102,7,"GP","VZ","communication services"
0.00822372902114243,8,"Linear","VZ","communication services"
0.0150582090405364,8,"GP","VZ","communication services"
0.0148569096379292,9,"Linear","VZ","communication services"
0.0336448443567208,9,"GP","VZ","communication services"
0.0201675585018876,10,"Linear","VZ","communication services"
0.0362055129111783,10,"GP","VZ","communication services"
0.0241747193325376,11,"Linear","VZ","communication services"
0.0196738624498472,11,"GP","VZ","communication services"
0.0161956691775264,12,"Linear","VZ","communication services"
0.0126612420794063,12,"GP","VZ","communication services"
0.00541506267922971,13,"Linear","VZ","communication services"
0.00364580110191969,13,"GP","VZ","communication services"
0.00312658138762789,14,"Linear","VZ","communication services"
0.000640746187120536,14,"GP","VZ","communication services"
0.00146796288400807,15,"Linear","VZ","communication services"
0.000672149623589119,15,"GP","VZ","communication services"
7.11849919411505e-05,16,"Linear","VZ","communication services"
0.00100134835080529,16,"GP","VZ","communication services"
0.000866626045464943,17,"Linear","VZ","communication services"
0.00350880996923286,17,"GP","VZ","communication services"
0.000362379480129172,18,"Linear","VZ","communication services"
0.000349867364353124,18,"GP","VZ","communication services"
0.00174347173856966,19,"Linear","VZ","communication services"
3.29928053165208e-06,19,"GP","VZ","communication services"
0.000817499191237765,20,"Linear","VZ","communication services"
0.00037437721871198,20,"GP","VZ","communication services"
0.00026279273891028,21,"Linear","VZ","communication services"
0.000632268057365384,21,"GP","VZ","communication services"
6.8243148874418e-05,22,"Linear","VZ","communication services"
0.00499858150536567,22,"GP","VZ","communication services"
0.000162813662689045,23,"Linear","VZ","communication services"
0.00606625660409441,23,"GP","VZ","communication services"
0.00313102557832048,24,"Linear","VZ","communication services"
3.19503986120574e-05,24,"GP","VZ","communication services"
0.0058275811694961,25,"Linear","VZ","communication services"
0.000197629472947512,25,"GP","VZ","communication services"
0.00454595812248954,26,"Linear","VZ","communication services"
0.00021091316538701,26,"GP","VZ","communication services"
0.00386830392440402,27,"Linear","VZ","communication services"
0.0015049588187528,27,"GP","VZ","communication services"
0.00284468139366833,28,"Linear","VZ","communication services"
0.00473051961959838,28,"GP","VZ","communication services"
0.00375895216370739,29,"Linear","VZ","communication services"
0.00157195220888257,29,"GP","VZ","communication services"
1.80033575124163e-05,30,"Linear","VZ","communication services"
0.0118118100318654,30,"GP","VZ","communication services"
0.000136360526154853,31,"Linear","VZ","communication services"
0.0102780432131859,31,"GP","VZ","communication services"
0.000190104481107954,32,"Linear","VZ","communication services"
0.0104442086319036,32,"GP","VZ","communication services"
6.9249412376229e-06,33,"Linear","VZ","communication services"
0.00561135395677448,33,"GP","VZ","communication services"
1.13465888403513e-05,34,"Linear","VZ","communication services"
0.0104270177747887,34,"GP","VZ","communication services"
0.00132294666909683,35,"Linear","VZ","communication services"
0.000577500718241583,35,"GP","VZ","communication services"
0.00172153620954723,36,"Linear","VZ","communication services"
0.00341558488476663,36,"GP","VZ","communication services"
0.0014865349303607,37,"Linear","VZ","communication services"
0.00358084354519158,37,"GP","VZ","communication services"
0.00608364647672465,38,"Linear","VZ","communication services"
0.00025678371695316,38,"GP","VZ","communication services"
0.00437659968565837,39,"Linear","VZ","communication services"
5.55555768828087e-06,39,"GP","VZ","communication services"
0.00615668695095833,40,"Linear","VZ","communication services"
0.000264718931448176,40,"GP","VZ","communication services"
0.00695910809968548,41,"Linear","VZ","communication services"
0.000212129830970928,41,"GP","VZ","communication services"
0.0112126645473233,42,"Linear","VZ","communication services"
0.000166466121520151,42,"GP","VZ","communication services"
0.00550833780607045,43,"Linear","VZ","communication services"
0.00117525166533471,43,"GP","VZ","communication services"
0.00417074781761136,44,"Linear","VZ","communication services"
0.00165332398029095,44,"GP","VZ","communication services"
0.00733772496688256,45,"Linear","VZ","communication services"
0.000557172272406002,45,"GP","VZ","communication services"
0.0165309834365622,46,"Linear","VZ","communication services"
0.000631107152250902,46,"GP","VZ","communication services"
0.0124152059861257,47,"Linear","VZ","communication services"
1.20614012921278e-05,47,"GP","VZ","communication services"
0.0143773241751681,48,"Linear","VZ","communication services"
2.04185571744579e-05,48,"GP","VZ","communication services"
0.0116428453443491,49,"Linear","VZ","communication services"
7.76669060217719e-06,49,"GP","VZ","communication services"
0.00838346433526717,50,"Linear","VZ","communication services"
0.000629558190356765,50,"GP","VZ","communication services"
0.0128292704699627,51,"Linear","VZ","communication services"
0.000194131840206114,51,"GP","VZ","communication services"
0.00982007942915104,52,"Linear","VZ","communication services"
5.94986988152347e-06,52,"GP","VZ","communication services"
0.00474854761900668,53,"Linear","VZ","communication services"
0.00213451955531505,53,"GP","VZ","communication services"
0.00796362145044658,54,"Linear","VZ","communication services"
0.00132422497755823,54,"GP","VZ","communication services"
0.0163208084692642,55,"Linear","VZ","communication services"
0.000109679246983403,55,"GP","VZ","communication services"
0.0450032941550306,56,"Linear","VZ","communication services"
0.0102580719142335,56,"GP","VZ","communication services"
0.0511136259300474,57,"Linear","VZ","communication services"
0.0194137327718379,57,"GP","VZ","communication services"
0.0629661233207138,58,"Linear","VZ","communication services"
0.0161299557965847,58,"GP","VZ","communication services"
0.0407664998991708,59,"Linear","VZ","communication services"
0.00445094758329033,59,"GP","VZ","communication services"
0.0633429719940986,60,"Linear","VZ","communication services"
0.0133828636719272,60,"GP","VZ","communication services"
0.0938679882350523,61,"Linear","VZ","communication services"
0.0254210916135365,61,"GP","VZ","communication services"
0.0945854638448679,62,"Linear","VZ","communication services"
0.0208270661306266,62,"GP","VZ","communication services"
0.0926158172858085,63,"Linear","VZ","communication services"
0.0217299305784608,63,"GP","VZ","communication services"
0.0816709649898104,64,"Linear","VZ","communication services"
0.0123789213290957,64,"GP","VZ","communication services"
0.0927547877216796,65,"Linear","VZ","communication services"
0.0132080835130808,65,"GP","VZ","communication services"
0.0597174306859065,66,"Linear","VZ","communication services"
0.00240040105100229,66,"GP","VZ","communication services"
0.0614847619671159,67,"Linear","VZ","communication services"
0.00322858996057784,67,"GP","VZ","communication services"
0.0689030803891577,68,"Linear","VZ","communication services"
0.00281846081545362,68,"GP","VZ","communication services"
0.0699888875449623,69,"Linear","VZ","communication services"
0.00166084035065409,69,"GP","VZ","communication services"
0.0840889052151008,70,"Linear","VZ","communication services"
0.00729180281081782,70,"GP","VZ","communication services"
0.091303077447857,71,"Linear","VZ","communication services"
0.00726146357113866,71,"GP","VZ","communication services"
0.1120602911422,72,"Linear","VZ","communication services"
0.00933102180633296,72,"GP","VZ","communication services"
0.11474093283474,73,"Linear","VZ","communication services"
0.0119167773595657,73,"GP","VZ","communication services"
0.158574492489887,74,"Linear","VZ","communication services"
0.0262534892375379,74,"GP","VZ","communication services"
0.126692059976915,75,"Linear","VZ","communication services"
0.0100836503230124,75,"GP","VZ","communication services"
0.106907447110335,76,"Linear","VZ","communication services"
0.00484610560459745,76,"GP","VZ","communication services"
0.103347729927371,77,"Linear","VZ","communication services"
0.00298720206957191,77,"GP","VZ","communication services"
0.102649971096561,78,"Linear","VZ","communication services"
0.00217745582893345,78,"GP","VZ","communication services"
0.123514986011867,79,"Linear","VZ","communication services"
0.00111376681115433,79,"GP","VZ","communication services"
0.109247103171054,80,"Linear","VZ","communication services"
0.00246797958624514,80,"GP","VZ","communication services"
0.10802575020195,81,"Linear","VZ","communication services"
0.000642763943198852,81,"GP","VZ","communication services"
0.0693143399624852,82,"Linear","VZ","communication services"
0.000795536565378586,82,"GP","VZ","communication services"
0.0530199566536614,83,"Linear","VZ","communication services"
0.0043297705670502,83,"GP","VZ","communication services"
0.0571222370792809,84,"Linear","VZ","communication services"
0.00466438927496747,84,"GP","VZ","communication services"
0.0592090984281518,85,"Linear","VZ","communication services"
0.00219727878052198,85,"GP","VZ","communication services"
0.0613253125837612,86,"Linear","VZ","communication services"
0.00124726923115729,86,"GP","VZ","communication services"
0.0584223046439333,87,"Linear","VZ","communication services"
0.00221129802874079,87,"GP","VZ","communication services"
0.0559447751931924,88,"Linear","VZ","communication services"
0.00189836406327376,88,"GP","VZ","communication services"
0.0667661802301302,89,"Linear","VZ","communication services"
0.00194456541959458,89,"GP","VZ","communication services"
0.0478810337128346,90,"Linear","VZ","communication services"
0.00344994496434471,90,"GP","VZ","communication services"
0.0337715847032253,91,"Linear","VZ","communication services"
0.00856773695686528,91,"GP","VZ","communication services"
0.0559354182070432,92,"Linear","VZ","communication services"
0.000915316870113627,92,"GP","VZ","communication services"
0.0479284284634575,93,"Linear","VZ","communication services"
0.00279875319813763,93,"GP","VZ","communication services"
0.0492224194914079,94,"Linear","VZ","communication services"
0.00163859109995233,94,"GP","VZ","communication services"
0.0492236260107212,95,"Linear","VZ","communication services"
0.00123347387639455,95,"GP","VZ","communication services"
0.0508586488340833,96,"Linear","VZ","communication services"
0.000906896283304505,96,"GP","VZ","communication services"
0.0733303715766084,97,"Linear","VZ","communication services"
0.000369504373594845,97,"GP","VZ","communication services"
0.0952359544608084,98,"Linear","VZ","communication services"
0.00347448380931895,98,"GP","VZ","communication services"
0.0941433427405878,99,"Linear","VZ","communication services"
0.0029375459750994,99,"GP","VZ","communication services"
0.0948518606999733,100,"Linear","VZ","communication services"
0.00264986097475893,100,"GP","VZ","communication services"
0.0787588532179396,101,"Linear","VZ","communication services"
0.000121006678560559,101,"GP","VZ","communication services"
0.119831556327494,102,"Linear","VZ","communication services"
0.00380463811111391,102,"GP","VZ","communication services"
0.119014005205552,103,"Linear","VZ","communication services"
0.0064173643697138,103,"GP","VZ","communication services"
0.140786059264046,104,"Linear","VZ","communication services"
